"cf_id","contact_id","company_name","description","goal","pledged","outcome","backers_count","country","currency","launch_date","end_date","category_id","subcategory_id"
3114,6010,"Townsend Ltd","Grass-roots actuating policy","$2,800.00","$8,014.00","successful",85,"US","USD","2021-01-27","2021-05-15","cat4 ","subcat4 "
2219,4394,"Flores PLC","Focused real-time help-desk","$6,300.00","$12,812.00","successful",121,"US","USD","2020-12-09","2021-05-09","cat4 ","subcat4 "
854,1794,"Martinez LLC","Robust impactful approach","$59,100.00","$183,345.00","successful",3742,"US","USD","2020-12-31","2022-02-06","cat4 ","subcat4 "
1373,2951,"Hebert Group","Visionary asymmetric Graphical User Interface","$117,900.00","$196,377.00","successful",5168,"US","USD","2021-03-18","2021-03-22","cat4 ","subcat4 "
2500,2297,"Harris, Hall and Harris","Inverse analyzing matrices","$7,100.00","$11,648.00","successful",307,"US","USD","2021-04-18","2021-08-28","cat4 ","subcat4 "
1174,2010,"Carlson, Dixon and Jones","Persistent well-modulated synergy","$9,600.00","$11,900.00","successful",253,"US","USD","2020-10-28","2021-05-02","cat4 ","subcat4 "
34,5852,"Hayden Ltd","Innovative didactic analyzer","$94,500.00","$116,064.00","successful",1095,"US","USD","2020-06-17","2021-07-08","cat4 ","subcat4 "
217,4618,"Gonzalez-Burton","Decentralized intangible encoding","$69,800.00","$125,042.00","successful",1690,"US","USD","2020-12-20","2021-04-27","cat4 ","subcat4 "
702,4345,"Mills-Roy","Profit-focused multi-tasking access","$33,600.00","$137,961.00","successful",1703,"US","USD","2020-07-25","2021-04-16","cat4 ","subcat4 "
385,3564,"Larsen-Chung","Right-sized zero tolerance migration","$59,700.00","$135,132.00","successful",2875,"GB","GBP","2020-12-28","2021-12-26","cat4 ","subcat4 "
3007,2396,"Anderson and Sons","Quality-focused reciprocal structure","$5,500.00","$9,546.00","successful",88,"US","USD","2021-03-07","2021-05-28","cat4 ","subcat4 "
53,5444,"Lucas, Hall and Bonilla","Networked bottom-line initiative","$1,600.00","$11,735.00","successful",112,"AU","AUD","2021-07-24","2021-09-11","cat4 ","subcat4 "
2944,2216,"Williams, Perez and Villegas","Robust directional system engine","$1,800.00","$10,658.00","successful",101,"US","USD","2021-01-25","2021-07-21","cat4 ","subcat4 "
2777,4333,"Skinner PLC","Intuitive well-modulated middleware","$112,300.00","$178,965.00","successful",5966,"US","USD","2021-07-01","2021-08-19","cat4 ","subcat4 "
763,5967,"Brown-Parker","Down-sized coherent toolset","$22,500.00","$164,291.00","successful",2106,"US","USD","2021-01-23","2021-06-25","cat4 ","subcat4 "
2291,1281,"Davidson, Wilcox and Lewis","Optional clear-thinking process improvement","$2,500.00","$4,008.00","successful",84,"US","USD","2020-12-26","2021-04-04","cat4 ","subcat4 "
3192,4186,"Michael, Anderson and Vincent","Cross-group global moratorium","$5,300.00","$9,749.00","successful",155,"US","USD","2020-12-08","2021-09-05","cat4 ","subcat4 "
834,4701,"Knox-Garner","Automated systemic hierarchy","$83,000.00","$101,352.00","successful",1152,"US","USD","2021-01-19","2021-08-26","cat4 ","subcat4 "
1670,1304,"Taylor PLC","Enhanced incremental budgetary management","$7,100.00","$9,238.00","successful",220,"US","USD","2020-05-21","2021-02-20","cat4 ","subcat4 "
109,1394,"Smith-Schmidt","Inverse radical hierarchy","$900.00","$13,772.00","successful",299,"US","USD","2021-02-05","2021-08-08","cat4 ","subcat4 "
500,2453,"Bailey-Boyer","Visionary exuding Internet solution","$48,900.00","$154,321.00","successful",2237,"US","USD","2021-04-07","2021-12-19","cat4 ","subcat4 "
2445,3707,"Herrera-Wilson","Organized bandwidth-monitored core","$3,400.00","$12,100.00","successful",484,"DK","DKK","2021-05-03","2021-08-29","cat4 ","subcat4 "
254,4257,"Beck, Thompson and Martinez","Down-sized maximized function","$7,800.00","$8,161.00","successful",82,"US","USD","2021-03-21","2021-06-06","cat4 ","subcat4 "
691,4734,"Blair, Reyes and Woods","Cross-platform interactive synergy","$5,000.00","$6,423.00","successful",94,"US","USD","2021-08-08","2021-09-01","cat4 ","subcat4 "
206,1441,"Brown, Davies and Pacheco","Reverse-engineered regional knowledge user","$8,700.00","$11,075.00","successful",205,"US","USD","2020-09-27","2021-03-15","cat4 ","subcat4 "
1026,3224,"Edwards-Kane","Virtual leadingedge framework","$1,800.00","$10,313.00","successful",219,"US","USD","2020-11-08","2021-11-13","cat4 ","subcat4 "
2523,3181,"Hicks, Wall and Webb","Managed discrete framework","$174,500.00","$197,018.00","successful",2526,"US","USD","2020-04-08","2021-04-15","cat4 ","subcat4 "
687,2159,"Rosales LLC","Compatible multimedia utilization","$5,100.00","$9,817.00","successful",94,"US","USD","2020-11-07","2021-09-06","cat4 ","subcat4 "
2576,5110,"Spence, Jackson and Kelly","Advanced discrete leverage","$152,400.00","$178,120.00","successful",1713,"IT","EUR","2020-08-26","2021-08-19","cat4 ","subcat4 "
290,4398,"Mathis, Hall and Hansen","Streamlined web-enabled knowledgebase","$8,300.00","$14,827.00","successful",247,"US","USD","2021-03-29","2022-01-21","cat4 ","subcat4 "
3203,2892,"Calderon, Bradford and Dean","Devolved system-worthy framework","$5,400.00","$10,731.00","successful",143,"IT","EUR","2021-03-17","2021-08-26","cat4 ","subcat4 "
348,5144,"Anderson-Pearson","Intuitive demand-driven Local Area Network","$2,100.00","$10,739.00","successful",170,"US","USD","2020-09-11","2021-03-12","cat4 ","subcat4 "
3157,5661,"Villanueva, Wright and Richardson","Profit-focused global product","$116,500.00","$137,904.00","successful",3727,"US","USD","2020-10-14","2021-10-06","cat4 ","subcat4 "
2964,4925,"Wise, Thompson and Allen","Pre-emptive neutral portal","$33,800.00","$118,706.00","successful",2120,"US","USD","2021-01-16","2021-08-08","cat4 ","subcat4 "
790,5264,"Rich, Alvarez and King","Business-focused static ability","$2,400.00","$4,119.00","successful",50,"US","USD","2021-02-26","2021-08-10","cat4 ","subcat4 "
2279,6205,"Gomez LLC","Pre-emptive mission-critical hardware","$71,200.00","$95,020.00","successful",2436,"US","USD","2020-09-21","2021-02-26","cat4 ","subcat4 "
3172,3903,"Smith-Wallace","Monitored 24/7 time-frame","$110,300.00","$197,024.00","successful",2346,"US","USD","2021-02-13","2021-09-15","cat4 ","subcat4 "
32,4083,"Cordova, Shaw and Wang","Virtual secondary open architecture","$5,300.00","$11,663.00","successful",115,"US","USD","2021-01-13","2021-08-26","cat4 ","subcat4 "
2758,5690,"Bell, Edwards and Andersen","Centralized clear-thinking solution","$3,200.00","$13,264.00","successful",195,"DK","DKK","2020-10-30","2021-11-15","cat4 ","subcat4 "
277,3666,"Robles, Bell and Gonzalez","Customizable background monitoring","$18,000.00","$166,874.00","successful",2528,"US","USD","2021-08-10","2021-08-16","cat4 ","subcat4 "
2582,1834,"Roberts Group","Up-sized radical pricing structure","$172,700.00","$193,820.00","successful",3657,"US","USD","2021-01-06","2022-01-04","cat4 ","subcat4 "
944,1652,"Frederick, Jenkins and Collins","Organic radical collaboration","$800.00","$3,406.00","successful",32,"US","USD","2020-08-13","2021-05-22","cat4 ","subcat4 "
930,3909,"Smith-Sparks","Digitized bandwidth-monitored open architecture","$8,300.00","$12,944.00","successful",147,"US","USD","2021-09-20","2021-09-27","cat4 ","subcat4 "
911,2960,"Cordova-Torres","Pre-emptive grid-enabled contingency","$1,600.00","$8,046.00","successful",126,"CA","CAD","2021-01-25","2021-02-05","cat4 ","subcat4 "
1085,3481,"Garrison LLC","Profit-focused 24/7 data-warehouse","$2,600.00","$12,533.00","successful",202,"IT","EUR","2021-01-28","2022-01-02","cat4 ","subcat4 "
2648,3469,"Benjamin, Paul and Ferguson","Cloned global Graphical User Interface","$4,200.00","$6,870.00","successful",88,"US","USD","2020-12-17","2021-08-09","cat4 ","subcat4 "
1944,1792,"York-Pitts","Monitored discrete toolset","$66,100.00","$179,074.00","successful",2985,"US","USD","2021-10-19","2022-02-23","cat4 ","subcat4 "
2987,2577,"Ho Ltd","Enhanced client-driven capacity","$5,800.00","$7,966.00","successful",126,"US","USD","2020-08-03","2021-03-30","cat4 ","subcat4 "
417,3216,"Brown, Estrada and Jensen","Exclusive systematic productivity","$105,300.00","$106,321.00","successful",1022,"US","USD","2020-09-19","2021-05-22","cat4 ","subcat4 "
1427,3867,"Fowler-Smith","Down-sized logistical adapter","$3,000.00","$11,091.00","successful",198,"CH","CHF","2021-03-03","2021-11-19","cat4 ","subcat4 "
1354,2350,"Joseph LLC","Decentralized logistical collaboration","$94,900.00","$194,166.00","successful",3596,"US","USD","2021-01-20","2021-05-11","cat4 ","subcat4 "
752,3934,"Hardin-Foley","Synergized zero tolerance help-desk","$72,400.00","$134,688.00","successful",5180,"US","USD","2020-06-21","2021-05-21","cat4 ","subcat4 "
2239,2326,"Perez PLC","Seamless 6thgeneration extranet","$43,800.00","$149,578.00","successful",3116,"US","USD","2020-06-28","2021-06-05","cat4 ","subcat4 "
1803,1316,"Harris-Jennings","Customizable intermediate data-warehouse","$70,300.00","$146,595.00","successful",1629,"US","USD","2021-05-01","2021-09-16","cat4 ","subcat4 "
2603,4909,"Todd, Freeman and Henry","Diverse systematic projection","$73,800.00","$148,779.00","successful",2188,"US","USD","2020-10-17","2021-06-01","cat4 ","subcat4 "
3139,5497,"Brown Ltd","Quality-focused system-worthy support","$71,100.00","$91,176.00","successful",1140,"US","USD","2020-11-08","2021-05-21","cat4 ","subcat4 "
480,5711,"Christian, Yates and Greer","Vision-oriented 5thgeneration array","$5,300.00","$6,342.00","successful",102,"US","USD","2021-02-16","2021-11-04","cat4 ","subcat4 "
1205,4076,"Cole, Hernandez and Rodriguez","Cross-platform logistical circuit","$88,700.00","$151,438.00","successful",2857,"US","USD","2021-03-27","2021-10-01","cat4 ","subcat4 "
1875,3069,"Hughes, Mendez and Patterson","Stand-alone multi-state data-warehouse","$42,800.00","$179,356.00","successful",6406,"US","USD","2021-09-30","2022-02-01","cat4 ","subcat4 "
114,3164,"Santos, Williams and Brown","Reverse-engineered 24/7 methodology","$1,100.00","$1,914.00","successful",26,"CA","CAD","2020-08-21","2021-08-03","cat4 ","subcat4 "
260,3897,"Barnett and Sons","Business-focused dynamic info-mediaries","$26,500.00","$41,205.00","successful",723,"US","USD","2021-04-06","2021-12-17","cat4 ","subcat4 "
1810,5663,"Petersen-Rodriguez","Digitized clear-thinking installation","$8,500.00","$14,488.00","successful",170,"IT","EUR","2021-06-28","2021-11-20","cat4 ","subcat4 "
1148,5900,"King LLC","Multi-channeled local intranet","$1,400.00","$3,496.00","successful",55,"US","USD","2021-01-18","2021-12-31","cat4 ","subcat4 "
1687,4676,"Dean, Fox and Phillips","Extended context-sensitive forecast","$25,600.00","$158,669.00","successful",2144,"US","USD","2021-12-03","2021-12-31","cat4 ","subcat4 "
2240,4349,"Smith, Scott and Rodriguez","Organic actuating protocol","$94,300.00","$150,806.00","successful",2693,"GB","GBP","2020-04-24","2021-02-24","cat4 ","subcat4 "
1330,4847,"Tucker, Mccoy and Marquez","Synergistic tertiary budgetary management","$6,400.00","$13,205.00","successful",189,"US","USD","2020-11-03","2021-06-03","cat4 ","subcat4 "
536,1935,"Carlson-Hernandez","Quality-focused real-time solution","$59,200.00","$183,756.00","successful",3063,"US","USD","2021-08-21","2022-01-26","cat4 ","subcat4 "
785,3838,"Hunt, Barker and Baker","Business-focused leadingedge instruction set","$9,400.00","$11,277.00","successful",194,"CH","CHF","2021-05-08","2021-09-15","cat4 ","subcat4 "
876,2480,"Harris Inc","Future-proofed modular groupware","$14,900.00","$32,986.00","successful",375,"US","USD","2020-06-05","2021-04-22","cat4 ","subcat4 "
418,3522,"Payne, Garrett and Thomas","Upgradable bi-directional concept","$48,800.00","$175,020.00","successful",1621,"IT","EUR","2020-12-21","2021-12-15","cat4 ","subcat4 "
1918,4721,"Robinson-Kelly","Monitored bi-directional standardization","$97,600.00","$119,127.00","successful",1073,"US","USD","2020-08-29","2021-06-14","cat4 ","subcat4 "
2206,2462,"Nguyen and Sons","Compatible 5thgeneration concept","$5,400.00","$8,109.00","successful",103,"US","USD","2020-09-13","2021-02-12","cat4 ","subcat4 "
2032,2280,"Jones PLC","Virtual systemic intranet","$2,300.00","$8,244.00","successful",147,"US","USD","2021-01-30","2021-04-09","cat4 ","subcat4 "
31,2881,"Martin, Gates and Holt","Distributed holistic neural-net","$1,500.00","$13,980.00","successful",269,"US","USD","2021-01-11","2021-04-21","cat4 ","subcat4 "
1769,5201,"Mcclain LLC","Open-source multi-tasking methodology","$52,000.00","$91,014.00","successful",820,"US","USD","2021-01-17","2021-09-09","cat4 ","subcat4 "
1651,5946,"Ortega LLC","Secured bifurcated intranet","$1,700.00","$12,020.00","successful",137,"CH","CHF","2021-04-12","2021-09-07","cat4 ","subcat4 "
452,4508,"Silva, Walker and Martin","Grass-roots 4thgeneration product","$9,800.00","$13,954.00","successful",186,"IT","EUR","2022-01-15","2022-01-20","cat4 ","subcat4 "
1808,5096,"Huynh, Gallegos and Mills","Reduced next generation info-mediaries","$4,300.00","$6,358.00","successful",125,"US","USD","2021-04-14","2021-10-08","cat4 ","subcat4 "
1855,2165,"Garza-Bryant","Programmable leadingedge contingency","$800.00","$14,725.00","successful",202,"US","USD","2021-07-16","2021-11-19","cat4 ","subcat4 "
2852,2190,"Tapia, Kramer and Hicks","Advanced modular moderator","$2,000.00","$10,353.00","successful",157,"US","USD","2021-04-29","2021-08-15","cat4 ","subcat4 "
2280,2003,"Beck-Knight","Exclusive fresh-thinking model","$4,900.00","$13,250.00","successful",144,"AU","AUD","2020-11-16","2021-09-14","cat4 ","subcat4 "
3150,5881,"Mccoy Ltd","Business-focused encompassing intranet","$8,400.00","$11,261.00","successful",121,"GB","GBP","2020-10-22","2021-10-11","cat4 ","subcat4 "
2764,5995,"Stone PLC","Exclusive 5thgeneration leverage","$4,200.00","$13,404.00","successful",536,"US","USD","2021-07-13","2021-09-17","cat4 ","subcat4 "
285,1261,"Garcia Ltd","Balanced mobile alliance","$1,200.00","$14,150.00","successful",130,"US","USD","2020-07-12","2021-07-10","cat4 ","subcat4 "
2357,4506,"Fitzgerald Group","Intuitive exuding initiative","$2,000.00","$14,240.00","successful",140,"US","USD","2020-10-12","2021-11-30","cat4 ","subcat4 "
2197,1375,"Greer and Sons","Secured clear-thinking intranet","$4,900.00","$11,214.00","successful",280,"US","USD","2021-02-25","2021-04-28","cat4 ","subcat4 "
501,1889,"Perez, Reed and Lee","Advanced dedicated encoding","$70,400.00","$118,603.00","successful",3205,"US","USD","2020-09-01","2021-07-09","cat4 ","subcat4 "
632,5912,"Chen, Pollard and Clarke","Stand-alone multi-state project","$4,500.00","$7,496.00","successful",288,"DK","DKK","2021-03-17","2021-08-10","cat4 ","subcat4 "
1253,2537,"Serrano, Gallagher and Griffith","Customizable bi-directional monitoring","$1,300.00","$10,037.00","successful",148,"US","USD","2021-01-23","2021-11-08","cat4 ","subcat4 "
2607,5238,"Rowland PLC","Inverse client-driven product","$5,600.00","$6,338.00","successful",235,"US","USD","2020-07-22","2021-07-15","cat4 ","subcat4 "
2678,3558,"Ramirez-Calderon","Fundamental zero tolerance alliance","$4,800.00","$11,088.00","successful",150,"US","USD","2020-10-01","2021-08-11","cat4 ","subcat4 "
627,2842,"Mathis-Rodriguez","User-centric attitude-oriented intranet","$4,300.00","$11,642.00","successful",216,"IT","EUR","2021-02-17","2021-06-02","cat4 ","subcat4 "
1210,4998,"Meza, Kirby and Patel","Cross-platform empowering project","$53,100.00","$101,185.00","successful",2353,"US","USD","2021-04-12","2021-04-21","cat4 ","subcat4 "
2454,4620,"Small-Fuentes","Seamless maximized product","$3,400.00","$6,408.00","successful",121,"US","USD","2020-04-11","2021-01-28","cat4 ","subcat4 "
2779,5122,"Perez, Brown and Meyers","Stand-alone background customer loyalty","$6,100.00","$6,527.00","successful",233,"US","USD","2020-07-17","2021-07-12","cat4 ","subcat4 "
1073,1873,"Ball-Fisher","Multi-layered intangible instruction set","$6,400.00","$12,360.00","successful",221,"US","USD","2020-08-19","2021-01-28","cat4 ","subcat4 "
108,4158,"Jones, Casey and Jones","Ergonomic mission-critical moratorium","$2,300.00","$14,150.00","successful",133,"US","USD","2020-12-06","2021-02-27","cat4 ","subcat4 "
2060,4391,"Martinez LLC","Automated local secured line","$700.00","$7,664.00","successful",69,"US","USD","2021-11-10","2022-01-12","cat4 ","subcat4 "
1171,5786,"Miller-Hubbard","Digitized 6thgeneration Local Area Network","$2,800.00","$12,797.00","successful",194,"US","USD","2021-01-30","2021-09-14","cat4 ","subcat4 "
1199,6098,"Gallegos, Wagner and Gaines","Expanded fault-tolerant emulation","$7,300.00","$11,228.00","successful",119,"US","USD","2021-06-15","2021-07-20","cat4 ","subcat4 "
1889,3368,"Jordan-Fischer","Vision-oriented high-level extranet","$6,400.00","$8,890.00","successful",261,"US","USD","2021-03-23","2021-09-23","cat4 ","subcat4 "
78,4455,"Howell and Sons","Enhanced regional moderator","$116,300.00","$116,583.00","successful",3533,"US","USD","2021-05-10","2021-11-19","cat4 ","subcat4 "
978,2456,"Moses-Terry","Horizontal clear-thinking framework","$23,400.00","$23,956.00","successful",452,"AU","AUD","2021-04-06","2021-07-20","cat4 ","subcat4 "
1229,6064,"Young, Ramsey and Powell","Devolved disintermediate analyzer","$8,800.00","$9,317.00","successful",163,"US","USD","2020-12-26","2021-09-07","cat4 ","subcat4 "
780,1729,"Lewis and Sons","Profound disintermediate open system","$3,500.00","$6,560.00","successful",85,"US","USD","2021-05-12","2021-08-12","cat4 ","subcat4 "
3118,2810,"Ellis, Smith and Armstrong","Horizontal attitude-oriented help-desk","$81,000.00","$150,515.00","successful",3272,"US","USD","2021-07-01","2021-10-21","cat4 ","subcat4 "
1818,4497,"Wood, Buckley and Meza","Front-line web-enabled installation","$7,000.00","$12,939.00","successful",126,"US","USD","2020-09-23","2021-04-29","cat4 ","subcat4 "
2818,1926,"Santana-George","Re-engineered client-driven knowledge user","$71,500.00","$194,912.00","successful",2320,"US","USD","2021-03-16","2021-06-26","cat4 ","subcat4 "
1949,3333,"White-Rosario","Balanced demand-driven definition","$800.00","$2,960.00","successful",80,"US","USD","2021-01-18","2021-09-25","cat4 ","subcat4 "
749,4881,"Lynch Ltd","Virtual analyzing collaboration","$1,800.00","$2,129.00","successful",52,"US","USD","2020-06-12","2021-04-30","cat4 ","subcat4 "
851,2321,"Palmer Ltd","Reverse-engineered uniform knowledge user","$5,800.00","$12,174.00","successful",290,"US","USD","2021-10-26","2021-11-09","cat4 ","subcat4 "
1340,3574,"Haynes PLC","Re-engineered clear-thinking project","$7,900.00","$12,955.00","successful",236,"US","USD","2020-08-29","2021-10-06","cat4 ","subcat4 "
1571,5059,"Gates, Li and Thompson","Synchronized attitude-oriented frame","$1,800.00","$8,621.00","successful",80,"CA","CAD","2020-08-19","2021-04-27","cat4 ","subcat4 "
2606,3144,"Wise and Sons","Sharable discrete definition","$1,700.00","$4,044.00","successful",40,"US","USD","2020-07-15","2021-07-29","cat4 ","subcat4 "
2402,2676,"Butler-Barr","User-friendly next generation core","$39,400.00","$192,292.00","successful",2289,"IT","EUR","2021-12-08","2022-01-01","cat4 ","subcat4 "
761,3646,"Wilson, Jefferson and Anderson","Profit-focused empowering system engine","$3,000.00","$6,722.00","successful",65,"US","USD","2020-12-17","2021-07-03","cat4 ","subcat4 "
443,2058,"Turner-Terrell","Polarized tertiary function","$5,500.00","$11,952.00","successful",184,"GB","GBP","2020-10-14","2021-06-06","cat4 ","subcat4 "
974,1300,"Hall, Buchanan and Benton","Configurable fault-tolerant structure","$3,500.00","$3,930.00","successful",85,"US","USD","2021-08-05","2022-01-02","cat4 ","subcat4 "
2046,4768,"Espinoza Group","Implemented tangible support","$73,000.00","$175,015.00","successful",1902,"US","USD","2021-01-29","2021-07-16","cat4 ","subcat4 "
2614,3682,"Davis, Crawford and Lopez","Reactive radical framework","$6,200.00","$11,280.00","successful",105,"US","USD","2020-12-26","2021-04-22","cat4 ","subcat4 "
2652,5901,"Richards, Stevens and Fleming","Object-based full-range knowledge user","$6,100.00","$10,012.00","successful",132,"US","USD","2021-02-11","2021-06-13","cat4 ","subcat4 "
960,6122,"Moss-Obrien","Function-based next generation emulation","$700.00","$7,763.00","successful",80,"US","USD","2021-04-20","2021-05-15","cat4 ","subcat4 "
3149,3737,"Riley, Cohen and Goodman","Profound mission-critical function","$9,800.00","$12,434.00","successful",131,"US","USD","2020-08-17","2021-04-06","cat4 ","subcat4 "
2566,3396,"Peck, Higgins and Smith","Devolved disintermediate encryption","$3,700.00","$13,164.00","successful",155,"US","USD","2020-04-25","2021-03-28","cat4 ","subcat4 "
3087,2981,"Davis and Sons","Seamless solution-oriented capacity","$1,700.00","$13,468.00","successful",245,"US","USD","2020-10-08","2021-08-23","cat4 ","subcat4 "
965,5036,"Lopez-King","Multi-lateral radical solution","$7,900.00","$8,550.00","successful",93,"US","USD","2021-04-25","2021-09-11","cat4 ","subcat4 "
1498,2741,"Ayala Group","Right-sized maximized migration","$5,400.00","$8,366.00","successful",135,"US","USD","2020-07-22","2021-08-07","cat4 ","subcat4 "
356,1675,"Huerta, Roberts and Dickerson","Self-enabling value-added artificial intelligence","$4,000.00","$12,886.00","successful",140,"US","USD","2021-02-28","2021-08-08","cat4 ","subcat4 "
488,1722,"Williams, Martin and Meyer","Innovative well-modulated capability","$60,200.00","$86,244.00","successful",1015,"GB","GBP","2020-07-17","2021-03-03","cat4 ","subcat4 "
2316,4587,"Lewis-Jacobson","Exclusive system-worthy Graphic Interface","$6,500.00","$9,910.00","successful",381,"US","USD","2021-04-14","2021-05-29","cat4 ","subcat4 "
1825,1663,"Gray-Jenkins","Devolved next generation adapter","$4,500.00","$14,942.00","successful",142,"GB","GBP","2021-07-23","2021-09-12","cat5 ","subcat5 "
1546,5336,"Maldonado and Sons","Reverse-engineered asynchronous archive","$9,300.00","$14,025.00","successful",165,"US","USD","2021-01-26","2021-12-10","cat5 ","subcat5 "
682,5044,"Sanchez LLC","Stand-alone system-worthy standardization","$900.00","$1,017.00","successful",27,"US","USD","2021-08-06","2021-09-05","cat5 ","subcat5 "
2015,5300,"Decker Inc","Universal encompassing implementation","$1,500.00","$8,929.00","successful",83,"US","USD","2020-10-14","2021-07-23","cat5 ","subcat5 "
283,5682,"Clark and Sons","Reverse-engineered full-range Internet solution","$5,000.00","$10,748.00","successful",154,"US","USD","2021-07-27","2021-11-01","cat5 ","subcat5 "
321,6162,"Bautista-Cross","Fully-configurable coherent Internet solution","$5,500.00","$12,274.00","successful",186,"US","USD","2020-10-18","2021-05-05","cat5 ","subcat5 "
225,3411,"Jackson Inc","Mandatory multi-tasking encryption","$196,900.00","$199,110.00","successful",2053,"US","USD","2020-12-07","2021-08-21","cat5 ","subcat5 "
1257,4798,"Brown-Mckee","Networked optimal productivity","$1,500.00","$2,708.00","successful",48,"US","USD","2021-03-23","2022-01-10","cat5 ","subcat5 "
1532,5419,"Wong-Walker","Multi-channeled disintermediate policy","$900.00","$12,102.00","successful",295,"US","USD","2021-06-08","2021-09-04","cat5 ","subcat5 "
1077,3520,"Peterson PLC","User-friendly discrete benchmark","$2,100.00","$11,469.00","successful",142,"US","USD","2021-02-03","2021-04-10","cat5 ","subcat5 "
3014,2487,"Sanchez-Morgan","Realigned upward-trending strategy","$1,400.00","$4,126.00","successful",133,"US","USD","2020-06-04","2021-04-11","cat5 ","subcat5 "
2726,4084,"Thompson-Bates","Expanded encompassing open architecture","$33,700.00","$62,330.00","successful",1385,"GB","GBP","2021-01-05","2021-04-18","cat5 ","subcat5 "
42,2690,"Brown Group","Profit-focused transitional capability","$6,100.00","$7,548.00","successful",80,"DK","DKK","2020-11-22","2021-04-06","cat5 ","subcat5 "
2976,1484,"Whitaker, Wallace and Daniels","Reactive directional capacity","$5,200.00","$14,394.00","successful",206,"GB","GBP","2021-07-05","2021-10-15","cat5 ","subcat5 "
56,2527,"Green-Carr","Pre-emptive bifurcated artificial intelligence","$900.00","$14,324.00","successful",169,"US","USD","2021-05-15","2021-12-02","cat5 ","subcat5 "
1405,3533,"Baker, Collins and Smith","Reactive real-time software","$114,400.00","$196,779.00","successful",4799,"US","USD","2021-09-13","2021-12-16","cat5 ","subcat5 "
705,1890,"Noble-Bailey","Customizable dynamic info-mediaries","$800.00","$3,755.00","successful",34,"US","USD","2020-06-26","2021-04-21","cat5 ","subcat5 "
1533,5704,"Lyons Inc","Balanced attitude-oriented parallelism","$39,300.00","$71,583.00","successful",645,"US","USD","2020-03-03","2021-03-10","cat5 ","subcat5 "
2906,2205,"Mahoney, Adams and Lucas","Cloned leadingedge utilization","$9,200.00","$12,129.00","successful",154,"CA","CAD","2020-05-04","2021-04-29","cat5 ","subcat5 "
1068,4436,"Murillo-Mcfarland","Synchronized client-driven projection","$84,400.00","$98,935.00","successful",1052,"DK","DKK","2020-10-10","2021-04-18","cat5 ","subcat5 "
306,1376,"Kelley, Stanton and Sanchez","Optional tangible pricing structure","$3,700.00","$5,107.00","successful",85,"AU","AUD","2021-03-29","2021-09-29","cat5 ","subcat5 "
1165,5887,"Powell and Sons","Centralized clear-thinking conglomeration","$18,900.00","$60,934.00","successful",909,"US","USD","2020-10-17","2021-07-31","cat5 ","subcat5 "
800,4327,"Park-Goodman","Customer-focused impactful extranet","$5,100.00","$12,219.00","successful",272,"US","USD","2020-10-29","2021-03-25","cat5 ","subcat5 "
2084,4750,"Walsh-Watts","Polarized actuating implementation","$3,600.00","$8,158.00","successful",190,"US","USD","2021-10-05","2021-11-24","cat5 ","subcat5 "
337,4852,"Ray, Li and Li","Front-line disintermediate hub","$5,000.00","$7,119.00","successful",237,"US","USD","2021-02-04","2021-08-14","cat5 ","subcat5 "
2160,2243,"Barnes, Wilcox and Riley","Reverse-engineered well-modulated ability","$5,600.00","$13,868.00","successful",555,"US","USD","2021-02-21","2022-01-02","cat5 ","subcat5 "
1840,6159,"Thomas-Simmons","Proactive 24hour frame","$48,500.00","$75,906.00","successful",3036,"US","USD","2021-04-10","2021-07-20","cat5 ","subcat5 "
1485,2798,"Alvarez-Andrews","Extended impactful secured line","$4,900.00","$14,273.00","successful",210,"US","USD","2021-01-08","2021-11-09","cat5 ","subcat5 "
2267,4265,"Pierce-Ramirez","Organized scalable initiative","$7,700.00","$14,644.00","successful",157,"US","USD","2021-09-19","2021-11-01","cat5 ","subcat5 "
1024,2660,"Williams, Price and Hurley","Synchronized demand-driven infrastructure","$3,000.00","$7,758.00","successful",165,"CA","CAD","2020-12-13","2021-08-15","cat5 ","subcat5 "
2029,3420,"Collins-Martinez","Progressive grid-enabled website","$8,400.00","$10,770.00","successful",199,"IT","EUR","2020-10-04","2021-07-20","cat5 ","subcat5 "
663,6063,"Hayes Group","Implemented even-keeled standardization","$5,500.00","$8,964.00","successful",191,"US","USD","2020-10-11","2021-07-04","cat5 ","subcat5 "
2780,2239,"Beck-Weber","Business-focused full-range core","$129,100.00","$188,404.00","successful",2326,"US","USD","2021-06-22","2021-12-17","cat5 ","subcat5 "
3184,5242,"Wilson Group","Ameliorated foreground focus group","$6,200.00","$13,441.00","successful",480,"US","USD","2020-07-18","2021-03-28","cat5 ","subcat5 "
2340,3064,"Green Ltd","Monitored empowering installation","$5,200.00","$13,838.00","successful",220,"US","USD","2020-07-11","2021-08-02","cat5 ","subcat7 "
118,2900,"Reeves, Thompson and Richardson","Proactive composite alliance","$131,800.00","$147,936.00","successful",1396,"US","USD","2020-04-12","2021-04-09","cat5 ","subcat7 "
2871,4994,"Mitchell and Sons","Synergized intangible challenge","$125,500.00","$188,628.00","successful",1965,"DK","DKK","2021-03-16","2021-03-25","cat5 ","subcat7 "
2309,3070,"Smith-Jones","Reverse-engineered static concept","$8,800.00","$12,356.00","successful",209,"US","USD","2021-10-14","2021-12-24","cat5 ","subcat7 "
